FOM (M-particle-steps/sec/node),No. Ranks,No. Nodes,Wall Time (sec),No. Steps,No. Particles,Particles Per Cell [PPC],Length Scaling Factor [L],File
680.2741887921691,1,1,732.936,17299,28537132,4,1.0,runs--ultima01--ats2/single-20240314_161715_410772/try-00/log.sparta
680.3973032697918,1,1,732.596,17299,28537764,4,1.0,runs--ultima01--ats2/single-20240314_161715_410772/try-07/log.sparta
680.6756007265899,1,1,733.096,17299,28537021,4,1.0,runs--ultima01--ats2/single-20240314_175616_41785/try-06/log.sparta
681.1499763324869,1,1,732.541,17299,28536474,4,1.0,runs--ultima01--ats2/single-20240314_161715_410772/try-04/log.sparta
681.4485764368278,1,1,742.473,17299,28535708,4,1.0,runs--ultima01--ats2/single-20240314_180353_47838/try-02/log.sparta
683.0322218633747,1,1,738.528,17299,28535991,4,1.0,runs--ultima01--ats2/single-20240314_145552_421682/try-05/log.sparta
683.4853335898398,1,1,731.682,17299,28536463,4,1.0,runs--ultima01--ats2/single-20240314_145552_421682/try-07/log.sparta
683.5370907798849,1,1,726.741,17299,28535715,4,1.0,runs--ultima01--ats2/single-20240314_184008_429554/try-04/log.sparta
683.7054451855602,1,1,731.335,17299,28535680,4,1.0,runs--ultima01--ats2/single-20240314_143107_44441/try-00/log.sparta
684.224891453493,1,1,730.866,17299,28536455,4,1.0,runs--ultima01--ats2/single-20240314_161715_410772/try-06/log.sparta
684.4182060337365,1,1,727.713,17299,28536794,4,1.0,runs--ultima01--ats2/single-20240314_144113_431294/try-07/log.sparta
684.6303113347955,1,1,730.242,17299,28535781,4,1.0,runs--ultima01--ats2/single-20240314_162420_49728/try-07/log.sparta
684.6385463830857,1,1,727.343,17299,28535868,4,1.0,runs--ultima01--ats2/single-20240314_144113_431294/try-04/log.sparta
685.380749384328,1,1,738.857,17299,28535337,4,1.0,runs--ultima01--ats2/single-20240314_143107_44441/try-04/log.sparta
685.0785077528675,1,1,730.37,17299,28536205,4,1.0,runs--ultima01--ats2/single-20240314_145552_421682/try-06/log.sparta
685.2802390388875,1,1,730.081,17299,28536163,4,1.0,runs--ultima01--ats2/single-20240314_143107_44441/try-07/log.sparta
685.3926061139987,1,1,726.836,17299,28535590,4,1.0,runs--ultima01--ats2/single-20240314_144113_431294/try-01/log.sparta
685.9853633567744,1,1,726.71,17299,28536973,4,1.0,runs--ultima01--ats2/single-20240314_144113_431294/try-00/log.sparta
686.603552869149,1,1,734.094,17299,28536489,4,1.0,runs--ultima01--ats2/single-20240314_161715_410772/try-03/log.sparta
686.2331653451236,1,1,729.129,17299,28536595,4,1.0,runs--ultima01--ats2/single-20240314_162420_49728/try-06/log.sparta
686.9329218344727,1,1,724.194,17299,28536439,4,1.0,runs--ultima01--ats2/single-20240314_184008_429554/try-02/log.sparta
687.673904510186,1,1,724.519,17299,28536885,4,1.0,runs--ultima01--ats2/single-20240314_180353_47838/try-04/log.sparta
687.2738670480187,1,1,724.848,17299,28536071,4,1.0,runs--ultima01--ats2/single-20240314_184008_429554/try-05/log.sparta
687.4349556563349,1,1,724.356,17299,28537454,4,1.0,runs--ultima01--ats2/single-20240314_184008_429554/try-06/log.sparta
687.9822132516337,1,1,728.073,17299,28536754,4,1.0,runs--ultima01--ats2/single-20240314_161715_410772/try-05/log.sparta
687.9868875391004,1,1,728.238,17299,28537991,4,1.0,runs--ultima01--ats2/single-20240314_145552_421682/try-04/log.sparta
688.3264678831224,1,1,724.069,17299,28535941,4,1.0,runs--ultima01--ats2/single-20240314_184008_429554/try-00/log.sparta
688.9406022642748,1,1,725.467,17299,28538501,4,1.0,runs--ultima01--ats2/single-20240314_144113_431294/try-03/log.sparta
689.2565718929728,1,1,733.736,13937,35686365,5,1.0,runs--ultima01--ats2/single-20240314_162326_55366/try-03/log.sparta
689.2706832385225,1,1,724.983,17299,28535829,4,1.0,runs--ultima01--ats2/single-20240314_144113_431294/try-05/log.sparta
689.4232246759095,1,1,727.961,17299,28535783,4,1.0,runs--ultima01--ats2/single-20240314_145552_421682/try-02/log.sparta
689.6473541853265,1,1,722.514,17299,28538135,4,1.0,runs--ultima01--ats2/single-20240314_180353_47838/try-00/log.sparta
689.6704957711684,1,1,722.988,17299,28536026,4,1.0,runs--ultima01--ats2/single-20240314_180353_47838/try-06/log.sparta
690.939458535669,1,1,726.411,17299,28537681,4,1.0,runs--ultima01--ats2/single-20240314_175616_41785/try-04/log.sparta
691.1420953575795,1,1,723.458,17299,28536211,4,1.0,runs--ultima01--ats2/single-20240314_144113_431294/try-02/log.sparta
692.1232519130808,1,1,725.57,17299,28536459,4,1.0,runs--ultima01--ats2/single-20240314_161715_410772/try-01/log.sparta
692.7197120999464,1,1,736.999,13937,35685733,5,1.0,runs--ultima01--ats2/single-20240314_180337_522920/try-01/log.sparta
694.5959040772692,1,1,732.738,13937,35687100,5,1.0,runs--ultima01--ats2/single-20240314_143106_5957/try-01/log.sparta
695.7472377510438,1,1,711.713,17299,28537249,4,1.0,runs--ultima01--ats2/single-20240314_162420_49728/try-03/log.sparta
696.4114851169844,1,1,718.885,17299,28536320,4,1.0,runs--ultima01--ats2/single-20240314_184008_429554/try-03/log.sparta
697.9868264410092,1,1,710.912,17299,28535301,4,1.0,runs--ultima01--ats2/single-20240314_175616_41785/try-02/log.sparta
698.28217145688,1,1,718.257,13937,35685750,5,1.0,runs--ultima01--ats2/single-20240314_181012_527421/try-06/log.sparta
698.1984222519723,1,1,731.355,13937,35686357,5,1.0,runs--ultima01--ats2/single-20240314_170635_511598/try-01/log.sparta
699.4435606263702,1,1,717.85,13937,35684663,5,1.0,runs--ultima01--ats2/single-20240314_181012_527421/try-00/log.sparta
699.6676088590893,1,1,716.463,17299,28537393,4,1.0,runs--ultima01--ats2/single-20240314_184008_429554/try-07/log.sparta
699.8882989081254,1,1,717.095,13937,35685381,5,1.0,runs--ultima01--ats2/single-20240314_161543_518306/try-04/log.sparta
699.9062411952398,1,1,718.462,13937,35685478,5,1.0,runs--ultima01--ats2/memory-20240314_142729_518729/try-00/log.sparta
701.1992993974476,1,1,715.692,17299,28535973,4,1.0,runs--ultima01--ats2/single-20240314_180353_47838/try-07/log.sparta
702.3635326102764,1,1,713.039,13937,35684336,5,1.0,runs--ultima01--ats2/single-20240314_144051_514651/try-05/log.sparta
703.5525190749971,1,1,711.37,13937,35684359,5,1.0,runs--ultima01--ats2/single-20240314_145552_516988/try-03/log.sparta
703.8268203109092,1,1,714.482,13937,35686653,5,1.0,runs--ultima01--ats2/single-20240314_161543_518306/try-02/log.sparta
704.3835149869634,1,1,714.573,13937,35685485,5,1.0,runs--ultima01--ats2/single-20240314_181012_527421/try-01/log.sparta
705.7301111578311,1,1,727.147,13937,35685309,5,1.0,runs--ultima01--ats2/single-20240314_144051_514651/try-07/log.sparta
706.7735510409051,1,1,710.14,13937,35685196,5,1.0,runs--ultima01--ats2/single-20240314_144051_514651/try-02/log.sparta
707.1489099161806,1,1,710.198,13937,35684343,5,1.0,runs--ultima01--ats2/single-20240314_180337_522920/try-07/log.sparta
707.8499579917146,1,1,700.652,17299,28537231,4,1.0,runs--ultima01--ats2/single-20240314_144113_431294/try-06/log.sparta
707.9873354175726,1,1,712.792,13937,35685428,5,1.0,runs--ultima01--ats2/single-20240314_181012_527421/try-07/log.sparta
708.3846227555857,1,1,708.235,13937,35685024,5,1.0,runs--ultima01--ats2/single-20240314_145552_516988/try-02/log.sparta
708.4793506395652,1,1,707.878,13937,35687578,5,1.0,runs--ultima01--ats2/single-20240314_170635_511598/try-05/log.sparta
708.6056424667418,1,1,709.746,13937,35686169,5,1.0,runs--ultima01--ats2/single-20240314_180337_522920/try-04/log.sparta
710.044806174284,1,1,709.937,13937,35685086,5,1.0,runs--ultima01--ats2/single-20240314_161543_518306/try-05/log.sparta
710.5224164529774,1,1,708.383,13937,35684159,5,1.0,runs--ultima01--ats2/single-20240314_144051_514651/try-00/log.sparta
710.7745539230149,1,1,709.145,13937,35686214,5,1.0,runs--ultima01--ats2/single-20240314_161543_518306/try-06/log.sparta
711.8746021306033,1,1,696.978,17299,28537016,4,1.0,runs--ultima01--ats2/single-20240314_184008_429554/try-01/log.sparta
712.3648892653941,1,1,705.644,13937,35685575,5,1.0,runs--ultima01--ats2/single-20240314_145552_516988/try-00/log.sparta
713.7726408003148,1,1,705.814,13937,35684074,5,1.0,runs--ultima01--ats2/single-20240314_144051_514651/try-01/log.sparta
713.9770158382582,1,1,708.97,13937,35685337,5,1.0,runs--ultima01--ats2/single-20240314_181012_527421/try-05/log.sparta
714.0784627142717,1,1,704.684,13937,35685085,5,1.0,runs--ultima01--ats2/single-20240314_145552_516988/try-05/log.sparta
714.3192052458137,1,1,703.319,13937,35686833,5,1.0,runs--ultima01--ats2/single-20240314_143106_5957/try-03/log.sparta
714.4600497166768,1,1,704.521,13937,35684608,5,1.0,runs--ultima01--ats2/single-20240314_145552_516988/try-01/log.sparta
714.6404776628058,1,1,701.668,13937,35686418,5,1.0,runs--ultima01--ats2/single-20240314_181012_527421/try-04/log.sparta
715.2725523028015,1,1,703.686,13937,35685634,5,1.0,runs--ultima01--ats2/single-20240314_145552_516988/try-07/log.sparta
715.3391300312456,1,1,704.3,13937,35686496,5,1.0,runs--ultima01--ats2/single-20240314_145552_516988/try-06/log.sparta
715.3803104794994,1,1,701.533,13937,35685521,5,1.0,runs--ultima01--ats2/single-20240314_162326_55366/try-01/log.sparta
715.4250995331913,1,1,702.59,13937,35687156,5,1.0,runs--ultima01--ats2/single-20240314_143106_5957/try-02/log.sparta
716.6361527224534,1,1,703.476,13937,35685633,5,1.0,runs--ultima01--ats2/single-20240314_170635_511598/try-04/log.sparta
717.848167265817,1,1,701.881,13937,35685850,5,1.0,runs--ultima01--ats2/single-20240314_143106_5957/try-06/log.sparta
717.2312899729853,1,1,717.179,13937,35687271,5,1.0,runs--ultima01--ats2/single-20240314_161543_518306/try-07/log.sparta
718.0759678454892,1,1,700.908,13937,35684234,5,1.0,runs--ultima01--ats2/single-20240314_143106_5957/try-00/log.sparta
718.2256236229651,1,1,703.454,13937,35684849,5,1.0,runs--ultima01--ats2/single-20240314_144051_514651/try-03/log.sparta
718.6946869156168,1,1,699.27,13937,35685369,5,1.0,runs--ultima01--ats2/single-20240314_162326_55366/try-06/log.sparta
719.849988453619,1,1,702.813,13937,35685306,5,1.0,runs--ultima01--ats2/single-20240314_144051_514651/try-06/log.sparta
719.2798290119962,1,1,700.285,13937,35684515,5,1.0,runs--ultima01--ats2/single-20240314_143106_5957/try-04/log.sparta
719.3327206240211,1,1,695.481,13937,35686243,5,1.0,runs--ultima01--ats2/single-20240314_180337_522920/try-05/log.sparta
719.4865174854483,1,1,699.309,13937,35684719,5,1.0,runs--ultima01--ats2/single-20240314_162326_55366/try-05/log.sparta
720.165511211099,1,1,701.518,13937,35686941,5,1.0,runs--ultima01--ats2/single-20240314_180337_522920/try-03/log.sparta
720.6066685069959,1,1,701.36,13937,35685552,5,1.0,runs--ultima01--ats2/single-20240314_180337_522920/try-02/log.sparta
720.8907205590757,1,1,699.59,13937,35685262,5,1.0,runs--ultima01--ats2/single-20240314_143106_5957/try-07/log.sparta
721.4029277313163,1,1,699.713,13937,35685069,5,1.0,runs--ultima01--ats2/single-20240314_170635_511598/try-07/log.sparta
723.0042646490701,1,1,698.759,13937,35685092,5,1.0,runs--ultima01--ats2/single-20240314_170635_511598/try-06/log.sparta
724.2136435267106,1,1,691.398,13937,35686373,5,1.0,runs--ultima01--ats2/single-20240314_143106_5957/try-05/log.sparta
726.3085536707986,1,1,697.839,13937,35686668,5,1.0,runs--ultima01--ats2/single-20240314_144051_514651/try-04/log.sparta
726.5812413257092,1,1,694.755,13937,35685668,5,1.0,runs--ultima01--ats2/single-20240314_162326_55366/try-02/log.sparta
726.9381994056744,1,1,688.531,13937,35686054,5,1.0,runs--ultima01--ats2/single-20240314_181012_527421/try-03/log.sparta
727.6335672199976,1,1,687.13,13937,35685588,5,1.0,runs--ultima01--ats2/single-20240314_161543_518306/try-03/log.sparta
728.4654911962239,1,1,690.116,13937,35685280,5,1.0,runs--ultima01--ats2/single-20240314_180337_522920/try-06/log.sparta
728.5538306191954,1,1,696.714,13937,35685960,5,1.0,runs--ultima01--ats2/single-20240314_161543_518306/try-01/log.sparta
728.9847896816426,1,1,686.239,13937,35685529,5,1.0,runs--ultima01--ats2/single-20240314_161543_518306/try-00/log.sparta
731.1695448349683,1,1,691.882,13937,35684690,5,1.0,runs--ultima01--ats2/single-20240314_145552_516988/try-04/log.sparta
731.9996913594649,1,1,682.726,13937,35687058,5,1.0,runs--ultima01--ats2/single-20240314_170635_511598/try-00/log.sparta
732.4574232034195,1,1,683.146,13937,35685948,5,1.0,runs--ultima01--ats2/single-20240314_170635_511598/try-03/log.sparta
734.4158324751187,1,1,681.655,13937,35686005,5,1.0,runs--ultima01--ats2/single-20240314_170635_511598/try-02/log.sparta
738.6754705697731,1,1,685.423,13937,35687686,5,1.0,runs--ultima01--ats2/single-20240314_162326_55366/try-00/log.sparta
741.1126288961074,1,1,675.014,13937,35685471,5,1.0,runs--ultima01--ats2/single-20240314_162326_55366/try-07/log.sparta
743.8405237875515,1,1,673.409,13937,35685168,5,1.0,runs--ultima01--ats2/single-20240314_162326_55366/try-04/log.sparta
