FOM (M-particle-steps/sec/node),No. Ranks,No. Nodes,Wall Time (sec),No. Steps,No. Particles,Particles Per Cell [PPC],Length Scaling Factor [L],File
1105.747614656547,32,1,660.02,6824,107135525,15,1.0,runs--ultima01/single-20240314_164610_909312/try-06/log.sparta
1105.860133958725,32,1,659.959,6824,107135525,15,1.0,runs--ultima01/single-20240314_135132_909222/try-00/log.sparta
1105.3718423746047,32,1,660.235,6824,107135525,15,1.0,runs--ultima01/single-20240314_135138_909252/try-00/log.sparta
1105.4180974595733,32,1,660.032,6824,107135525,15,1.0,runs--ultima01/single-20240314_135135_909237/try-04/log.sparta
1105.6608328102104,32,1,659.944,6824,107135525,15,1.0,runs--ultima01/single-20240314_135135_909237/try-01/log.sparta
1105.7321549146934,32,1,659.977,6824,107135525,15,1.0,runs--ultima01/single-20240314_152105_909282/try-01/log.sparta
1106.0586281937483,32,1,659.802,6824,107135525,15,1.0,runs--ultima01/single-20240314_152451_909297/try-03/log.sparta
1106.1634356764528,32,1,659.753,6824,107135525,15,1.0,runs--ultima01/single-20240314_135132_909222/try-01/log.sparta
1106.2752327805188,32,1,659.721,6824,107135525,15,1.0,runs--ultima01/single-20240314_135135_909237/try-06/log.sparta
1106.2797719622602,32,1,659.314,6824,107135525,15,1.0,runs--ultima01/single-20240314_164610_909312/try-03/log.sparta
1106.4657486456288,32,1,659.462,6824,107135525,15,1.0,runs--ultima01/single-20240314_152451_909297/try-04/log.sparta
1106.5964003928973,32,1,659.609,6824,107135525,15,1.0,runs--ultima01/single-20240314_135135_909237/try-05/log.sparta
1106.9530069974162,32,1,659.474,6824,107135525,15,1.0,runs--ultima01/single-20240314_164610_909312/try-07/log.sparta
1107.7317478184248,32,1,658.937,6824,107135525,15,1.0,runs--ultima01/single-20240314_135138_909252/try-01/log.sparta
1108.42161714072,32,1,658.38,6824,107135525,15,1.0,runs--ultima01/single-20240314_135135_909237/try-03/log.sparta
1109.2208993881054,32,1,657.86,6824,107135525,15,1.0,runs--ultima01/single-20240314_164610_909312/try-02/log.sparta
1109.7363913440765,32,1,657.53,6824,107135525,15,1.0,runs--ultima01/single-20240314_152105_909282/try-02/log.sparta
1111.2920271388705,32,1,656.433,6824,107135525,15,1.0,runs--ultima01/single-20240314_164610_909312/try-01/log.sparta
1112.176680595788,32,1,656.215,6824,107135525,15,1.0,runs--ultima01/single-20240314_152105_909282/try-07/log.sparta
1113.1742623239832,32,1,655.863,6824,107135525,15,1.0,runs--ultima01/single-20240314_152105_909282/try-05/log.sparta
1114.4406060431838,32,1,697.971,1981,392891682,55,1.0,runs--ultima01/single-20240314_135132_909227/try-00/log.sparta
1115.3474941843258,32,1,696.42,1981,392891682,55,1.0,runs--ultima01/single-20240314_152125_909287/try-03/log.sparta
1116.2678039746593,32,1,695.393,1981,392891682,55,1.0,runs--ultima01/single-20240314_135132_909227/try-01/log.sparta
1118.1264145350808,32,1,694.118,1981,392891682,55,1.0,runs--ultima01/single-20240314_152530_909302/try-04/log.sparta
1121.5599879100846,32,1,691.239,1981,392891682,55,1.0,runs--ultima01/single-20240314_152125_909287/try-07/log.sparta
1122.3555659414035,32,1,691.258,1981,392891682,55,1.0,runs--ultima01/single-20240314_135132_909227/try-02/log.sparta
1122.4671587731998,32,1,690.858,1981,392891682,55,1.0,runs--ultima01/single-20240314_135132_909227/try-04/log.sparta
1123.8916920688905,32,1,690.265,1981,392891682,55,1.0,runs--ultima01/single-20240314_135132_909227/try-05/log.sparta
1124.1273904591692,32,1,689.777,1981,392891682,55,1.0,runs--ultima01/single-20240314_152530_909302/try-01/log.sparta
1124.5140997717976,32,1,689.792,1981,392891682,55,1.0,runs--ultima01/single-20240314_152125_909287/try-04/log.sparta
1125.06104024461,32,1,690.293,1981,392891682,55,1.0,runs--ultima01/single-20240314_135132_909227/try-03/log.sparta
1125.0048611504199,32,1,691.13,1981,392891682,55,1.0,runs--ultima01/single-20240314_135132_909227/try-07/log.sparta
1125.0616800859545,32,1,691.048,1981,392891682,55,1.0,runs--ultima01/single-20240314_152530_909302/try-06/log.sparta
1125.6759747910398,32,1,688.649,1981,392891682,55,1.0,runs--ultima01/single-20240314_152530_909302/try-05/log.sparta
1128.108020995435,32,1,687.915,1981,392891682,55,1.0,runs--ultima01/single-20240314_152125_909287/try-00/log.sparta
1130.178407375001,32,1,686.124,1981,392891682,55,1.0,runs--ultima01/single-20240314_152125_909287/try-01/log.sparta
1131.8807466685907,32,1,685.247,1981,392891682,55,1.0,runs--ultima01/single-20240314_152125_909287/try-02/log.sparta
1132.4910398149611,32,1,684.692,1981,392891682,55,1.0,runs--ultima01/single-20240314_152530_909302/try-00/log.sparta
1132.8827121870174,32,1,684.494,1981,392891682,55,1.0,runs--ultima01/single-20240314_152530_909302/try-02/log.sparta
1132.9972406037282,32,1,683.776,1981,392891682,55,1.0,runs--ultima01/single-20240314_152125_909287/try-06/log.sparta
1133.0537214519895,32,1,684.027,1981,392891682,55,1.0,runs--ultima01/single-20240314_152530_909302/try-03/log.sparta
1133.5533738009965,32,1,683.799,1981,392891682,55,1.0,runs--ultima01/single-20240314_152530_909302/try-07/log.sparta
1133.6195506500185,32,1,687.721,1981,392891682,55,1.0,runs--ultima01/single-20240314_152125_909287/try-05/log.sparta
1136.7030810518872,32,1,682.958,1981,392891682,55,1.0,runs--ultima01/single-20240314_135132_909227/try-06/log.sparta
1140.2541827147097,32,1,631.045,2882,250019220,35,1.0,runs--ultima01/single-20240314_135132_909232/try-00/log.sparta
1141.2137240021268,32,1,630.333,2882,250019220,35,1.0,runs--ultima01/single-20240314_135132_909232/try-05/log.sparta
1145.5576607376274,32,1,627.571,2882,250019220,35,1.0,runs--ultima01/single-20240314_135132_909232/try-01/log.sparta
1146.4117063766873,32,1,627.415,2882,250019220,35,1.0,runs--ultima01/single-20240314_135132_909232/try-03/log.sparta
1146.6018497593102,32,1,627.142,2882,250019220,35,1.0,runs--ultima01/single-20240314_135129_909217/try-04/log.sparta
1146.7674128436481,32,1,626.997,2882,250019220,35,1.0,runs--ultima01/single-20240314_135132_909232/try-06/log.sparta
1147.197190549889,32,1,626.88,2882,250019220,35,1.0,runs--ultima01/single-20240314_135129_909217/try-06/log.sparta
1147.3749586229974,32,1,626.69,2882,250019220,35,1.0,runs--ultima01/single-20240314_135129_909217/try-05/log.sparta
1149.001851750022,32,1,626.236,2882,250019220,35,1.0,runs--ultima01/single-20240314_135129_909217/try-00/log.sparta
1149.6791110640916,32,1,625.004,2882,250019220,35,1.0,runs--ultima01/single-20240314_152047_909277/try-04/log.sparta
1149.7210314108386,32,1,625.465,2882,250019220,35,1.0,runs--ultima01/single-20240314_135132_909232/try-02/log.sparta
1150.2144677472897,32,1,625.217,2882,250019220,35,1.0,runs--ultima01/single-20240314_135132_909232/try-04/log.sparta
1151.7747026187349,32,1,624.354,2882,250019220,35,1.0,runs--ultima01/single-20240314_135132_909232/try-07/log.sparta
1152.200662100766,32,1,624.332,2882,250019220,35,1.0,runs--ultima01/single-20240314_152047_909277/try-01/log.sparta
1152.4730810220017,32,1,624.01,2882,250019220,35,1.0,runs--ultima01/single-20240314_152907_909307/try-00/log.sparta
1153.426594503754,32,1,623.321,2882,250019220,35,1.0,runs--ultima01/single-20240314_135129_909217/try-02/log.sparta
1153.1975348556743,32,1,623.679,2882,250019220,35,1.0,runs--ultima01/single-20240314_152047_909277/try-06/log.sparta
1153.4322525049654,32,1,623.584,2882,250019220,35,1.0,runs--ultima01/single-20240314_135129_909217/try-01/log.sparta
1153.6454871802875,32,1,623.251,2882,250019220,35,1.0,runs--ultima01/single-20240314_152047_909277/try-05/log.sparta
1154.685930231483,32,1,622.796,2882,250019220,35,1.0,runs--ultima01/single-20240314_152047_909277/try-00/log.sparta
1154.4318914412765,32,1,622.951,2882,250019220,35,1.0,runs--ultima01/single-20240314_152047_909277/try-02/log.sparta
1154.7235098021365,32,1,622.879,2882,250019220,35,1.0,runs--ultima01/single-20240314_135129_909217/try-03/log.sparta
1155.385813432329,32,1,622.658,2882,250019220,35,1.0,runs--ultima01/single-20240314_151907_909262/try-06/log.sparta
1155.0830970764518,32,1,622.65,2882,250019220,35,1.0,runs--ultima01/single-20240314_135129_909217/try-07/log.sparta
1155.1794045954205,32,1,622.536,2882,250019220,35,1.0,runs--ultima01/single-20240314_135135_909247/try-02/log.sparta
1155.2250411849022,32,1,622.781,2882,250019220,35,1.0,runs--ultima01/single-20240314_152047_909277/try-03/log.sparta
1155.4070183970164,32,1,622.286,2882,250019220,35,1.0,runs--ultima01/single-20240314_151907_909262/try-07/log.sparta
1155.7625239129165,32,1,622.395,2882,250019220,35,1.0,runs--ultima01/single-20240314_152047_909277/try-07/log.sparta
1156.0594812465858,32,1,622.171,2882,250019220,35,1.0,runs--ultima01/single-20240314_151907_909262/try-03/log.sparta
1156.1054415084632,32,1,622.072,2882,250019220,35,1.0,runs--ultima01/single-20240314_164948_909322/try-07/log.sparta
1156.9499483506659,32,1,621.611,2882,250019220,35,1.0,runs--ultima01/single-20240314_152307_909292/try-04/log.sparta
1157.845625350933,32,1,621.282,2882,250019220,35,1.0,runs--ultima01/single-20240314_152307_909292/try-01/log.sparta
1158.687605906379,32,1,620.912,2882,250019220,35,1.0,runs--ultima01/single-20240314_164948_909322/try-05/log.sparta
1158.4663094570078,32,1,620.977,2882,250019220,35,1.0,runs--ultima01/single-20240314_164948_909322/try-01/log.sparta
1158.8205890957408,32,1,670.654,1981,392891682,55,1.0,runs--ultima01/single-20240314_135129_909212/try-02/log.sparta
1159.509016325812,32,1,620.012,2882,250019220,35,1.0,runs--ultima01/single-20240314_164948_909322/try-03/log.sparta
1159.644258588333,32,1,620.256,2882,250019220,35,1.0,runs--ultima01/single-20240314_152907_909307/try-04/log.sparta
1159.666116926379,32,1,668.758,1981,392891682,55,1.0,runs--ultima01/single-20240314_164901_909317/try-03/log.sparta
1159.882267149576,32,1,670.35,1981,392891682,55,1.0,runs--ultima01/single-20240314_135129_909212/try-03/log.sparta
1159.2860327994383,32,1,620.597,2882,250019220,35,1.0,runs--ultima01/single-20240314_151907_909262/try-04/log.sparta
1159.4119053103116,32,1,620.454,2882,250019220,35,1.0,runs--ultima01/single-20240314_164948_909322/try-06/log.sparta
1159.4903647414658,32,1,620.246,2882,250019220,35,1.0,runs--ultima01/single-20240314_164948_909322/try-00/log.sparta
1159.6305905983709,32,1,620.246,2882,250019220,35,1.0,runs--ultima01/single-20240314_152907_909307/try-06/log.sparta
1159.7600658065578,32,1,619.778,2882,250019220,35,1.0,runs--ultima01/single-20240314_164948_909322/try-04/log.sparta
1159.8069709203478,32,1,620.086,2882,250019220,35,1.0,runs--ultima01/single-20240314_152907_909307/try-05/log.sparta
1160.0075633809622,32,1,668.479,1981,392891682,55,1.0,runs--ultima01/single-20240314_164901_909317/try-00/log.sparta
1160.362951372037,32,1,669.607,1981,392891682,55,1.0,runs--ultima01/single-20240314_135129_909212/try-07/log.sparta
1160.0375980263996,32,1,620.791,2882,250019220,35,1.0,runs--ultima01/single-20240314_135135_909247/try-04/log.sparta
1160.0388622970559,32,1,619.995,2882,250019220,35,1.0,runs--ultima01/single-20240314_135135_909247/try-06/log.sparta
1160.670400011532,32,1,619.453,2882,250019220,35,1.0,runs--ultima01/single-20240314_152907_909307/try-02/log.sparta
1160.0907666114008,32,1,619.906,2882,250019220,35,1.0,runs--ultima01/single-20240314_152907_909307/try-01/log.sparta
1160.1964937539149,32,1,619.929,2882,250019220,35,1.0,runs--ultima01/single-20240314_152907_909307/try-03/log.sparta
1160.4446176903302,32,1,619.755,2882,250019220,35,1.0,runs--ultima01/single-20240314_152907_909307/try-07/log.sparta
1160.4549661353115,32,1,619.733,2882,250019220,35,1.0,runs--ultima01/single-20240314_135135_909247/try-03/log.sparta
1160.6251681354656,32,1,668.388,1981,392891682,55,1.0,runs--ultima01/single-20240314_135129_909212/try-01/log.sparta
1160.7868588884774,32,1,619.589,2882,250019220,35,1.0,runs--ultima01/single-20240314_151907_909262/try-01/log.sparta
1161.318427829951,32,1,619.505,2882,250019220,35,1.0,runs--ultima01/single-20240314_151907_909262/try-05/log.sparta
1161.7141965487324,32,1,619.127,2882,250019220,35,1.0,runs--ultima01/single-20240314_164948_909322/try-02/log.sparta
1162.359910790038,32,1,618.691,2882,250019220,35,1.0,runs--ultima01/single-20240314_151907_909262/try-02/log.sparta
1162.627227640738,32,1,618.596,2882,250019220,35,1.0,runs--ultima01/single-20240314_135135_909247/try-00/log.sparta
1162.3084373834183,32,1,618.624,2882,250019220,35,1.0,runs--ultima01/single-20240314_152307_909292/try-03/log.sparta
1162.3197536088003,32,1,618.963,2882,250019220,35,1.0,runs--ultima01/single-20240314_135135_909247/try-05/log.sparta
1162.6566440875715,32,1,618.496,2882,250019220,35,1.0,runs--ultima01/single-20240314_135135_909247/try-07/log.sparta
1163.048139331082,32,1,667.59,1981,392891682,55,1.0,runs--ultima01/single-20240314_135129_909212/try-06/log.sparta
1163.389746106144,32,1,667.418,1981,392891682,55,1.0,runs--ultima01/single-20240314_135129_909212/try-05/log.sparta
1163.1703333097005,32,1,667.027,1981,392891682,55,1.0,runs--ultima01/single-20240314_164901_909317/try-04/log.sparta
1163.1957327706366,32,1,618.29,2882,250019220,35,1.0,runs--ultima01/single-20240314_152307_909292/try-06/log.sparta
1163.3828552904492,32,1,618.231,2882,250019220,35,1.0,runs--ultima01/single-20240314_151907_909262/try-00/log.sparta
1163.7573471030635,32,1,617.964,2882,250019220,35,1.0,runs--ultima01/single-20240314_135135_909247/try-01/log.sparta
1163.7624479168394,32,1,617.88,2882,250019220,35,1.0,runs--ultima01/single-20240314_152307_909292/try-07/log.sparta
1163.9588496010567,32,1,617.813,2882,250019220,35,1.0,runs--ultima01/single-20240314_152307_909292/try-05/log.sparta
1164.2645351354402,32,1,666.602,1981,392891682,55,1.0,runs--ultima01/single-20240314_135129_909212/try-04/log.sparta
1165.2397773750286,32,1,617.188,2882,250019220,35,1.0,runs--ultima01/single-20240314_152307_909292/try-02/log.sparta
1166.9643230610945,32,1,664.589,1981,392891682,55,1.0,runs--ultima01/single-20240314_135138_909257/try-00/log.sparta
1167.1606361719153,32,1,616.207,2882,250019220,35,1.0,runs--ultima01/single-20240314_152307_909292/try-00/log.sparta
1167.2446478098161,32,1,664.34,1981,392891682,55,1.0,runs--ultima01/single-20240314_164901_909317/try-01/log.sparta
1167.2611726424893,32,1,664.135,1981,392891682,55,1.0,runs--ultima01/single-20240314_164901_909317/try-02/log.sparta
1167.3601020875954,32,1,664.224,1981,392891682,55,1.0,runs--ultima01/single-20240314_164901_909317/try-05/log.sparta
1167.4319855130695,32,1,664.105,1981,392891682,55,1.0,runs--ultima01/single-20240314_135138_909257/try-07/log.sparta
1167.6377383289798,32,1,665.069,1981,392891682,55,1.0,runs--ultima01/single-20240314_135129_909212/try-00/log.sparta
1167.6445644411112,32,1,664.182,1981,392891682,55,1.0,runs--ultima01/single-20240314_164901_909317/try-07/log.sparta
1167.6512823691414,32,1,664.282,1981,392891682,55,1.0,runs--ultima01/single-20240314_152033_909272/try-05/log.sparta
1168.039978150834,32,1,663.929,1981,392891682,55,1.0,runs--ultima01/single-20240314_135135_909242/try-07/log.sparta
1168.0270632898516,32,1,664.013,1981,392891682,55,1.0,runs--ultima01/single-20240314_135138_909257/try-06/log.sparta
1168.4794028465833,32,1,663.968,1981,392891682,55,1.0,runs--ultima01/single-20240314_152033_909272/try-07/log.sparta
1168.9623246290862,32,1,663.336,1981,392891682,55,1.0,runs--ultima01/single-20240314_164901_909317/try-06/log.sparta
1170.5231618801706,32,1,662.418,1981,392891682,55,1.0,runs--ultima01/single-20240314_135138_909257/try-03/log.sparta
1171.7928620588898,32,1,661.651,1981,392891682,55,1.0,runs--ultima01/single-20240314_135135_909242/try-04/log.sparta
1171.8493500635736,32,1,661.71,1981,392891682,55,1.0,runs--ultima01/single-20240314_135135_909242/try-01/log.sparta
1171.8748925711686,32,1,661.756,1981,392891682,55,1.0,runs--ultima01/single-20240314_135138_909257/try-04/log.sparta
1171.9189909268846,32,1,661.649,1981,392891682,55,1.0,runs--ultima01/single-20240314_135135_909242/try-00/log.sparta
1172.889971136739,32,1,661.141,1981,392891682,55,1.0,runs--ultima01/single-20240314_135135_909242/try-03/log.sparta
1173.006349357735,32,1,661.059,1981,392891682,55,1.0,runs--ultima01/single-20240314_135135_909242/try-06/log.sparta
1173.497540859162,32,1,660.878,1981,392891682,55,1.0,runs--ultima01/single-20240314_152033_909272/try-03/log.sparta
1173.573647556421,32,1,660.873,1981,392891682,55,1.0,runs--ultima01/single-20240314_152033_909272/try-04/log.sparta
1173.3964743768136,32,1,661.014,1981,392891682,55,1.0,runs--ultima01/single-20240314_135135_909242/try-05/log.sparta
1173.3991153029117,32,1,660.855,1981,392891682,55,1.0,runs--ultima01/single-20240314_135135_909242/try-02/log.sparta
1173.6459100399309,32,1,660.791,1981,392891682,55,1.0,runs--ultima01/single-20240314_152033_909272/try-01/log.sparta
1173.6589568755185,32,1,660.907,1981,392891682,55,1.0,runs--ultima01/single-20240314_135138_909257/try-05/log.sparta
1173.9698090739105,32,1,660.775,1981,392891682,55,1.0,runs--ultima01/single-20240314_135138_909257/try-01/log.sparta
1174.221083924066,32,1,660.51,1981,392891682,55,1.0,runs--ultima01/single-20240314_135138_909257/try-02/log.sparta
1174.0988705719406,32,1,660.548,1981,392891682,55,1.0,runs--ultima01/single-20240314_152033_909272/try-02/log.sparta
1174.1044065832177,32,1,660.685,1981,392891682,55,1.0,runs--ultima01/single-20240314_152033_909272/try-06/log.sparta
1174.5469544676475,32,1,660.215,1981,392891682,55,1.0,runs--ultima01/single-20240314_152033_909272/try-00/log.sparta
1731.3598093623825,56,1,694.364,4818,250031864,35,1.0,runs--ultima01/single-20240314_152046_909276/try-01/log.sparta
1755.321325201929,56,1,689.795,3095,392906688,55,1.0,runs--ultima01/single-20240314_152122_909286/try-03/log.sparta
1766.5592306628826,56,1,684.063,3095,392906688,55,1.0,runs--ultima01/single-20240314_152122_909286/try-05/log.sparta
1767.5190560127346,56,1,684.736,3095,392906688,55,1.0,runs--ultima01/single-20240314_152122_909286/try-07/log.sparta
1770.0355166931067,56,1,683.856,3095,392906688,55,1.0,runs--ultima01/single-20240314_152122_909286/try-01/log.sparta
1773.7424928584687,56,1,681.583,3095,392906688,55,1.0,runs--ultima01/single-20240314_152122_909286/try-04/log.sparta
1774.6654282392906,56,1,681.998,3095,392906688,55,1.0,runs--ultima01/single-20240314_152122_909286/try-06/log.sparta
1775.1400595540026,56,1,681.321,3095,392906688,55,1.0,runs--ultima01/single-20240314_152525_909301/try-06/log.sparta
1775.1899167575755,56,1,682.021,3095,392906688,55,1.0,runs--ultima01/single-20240314_135135_909241/try-00/log.sparta
1775.2247396922044,56,1,680.755,3095,392906688,55,1.0,runs--ultima01/single-20240314_152525_909301/try-02/log.sparta
1775.7799730124884,56,1,681.428,3095,392906688,55,1.0,runs--ultima01/single-20240314_135135_909241/try-04/log.sparta
1776.6615529683274,56,1,681.159,3095,392906688,55,1.0,runs--ultima01/single-20240314_135135_909241/try-03/log.sparta
1777.4256508921799,56,1,680.832,3095,392906688,55,1.0,runs--ultima01/single-20240314_152525_909301/try-00/log.sparta
1778.7099762886778,56,1,682.606,3095,392906688,55,1.0,runs--ultima01/single-20240314_152122_909286/try-00/log.sparta
1778.7526312700643,56,1,670.279,11067,107117745,15,1.0,runs--ultima01/single-20240314_135135_909236/try-00/log.sparta
1779.0894746005165,56,1,679.696,3095,392906688,55,1.0,runs--ultima01/single-20240314_135138_909256/try-03/log.sparta
1779.3006519719004,56,1,679.668,3095,392906688,55,1.0,runs--ultima01/single-20240314_135135_909241/try-05/log.sparta
1780.3194978276686,56,1,671.214,11067,107117745,15,1.0,runs--ultima01/single-20240314_164428_909311/try-03/log.sparta
1781.7575602764603,56,1,669.202,11067,107117745,15,1.0,runs--ultima01/single-20240314_135135_909236/try-07/log.sparta
1781.8506204710595,56,1,669.842,11067,107117745,15,1.0,runs--ultima01/single-20240314_135135_909236/try-03/log.sparta
1782.3838538674993,56,1,679.384,3095,392906688,55,1.0,runs--ultima01/single-20240314_135132_909226/try-07/log.sparta
1783.0188551598726,56,1,668.537,11067,107117745,15,1.0,runs--ultima01/single-20240314_135138_909251/try-00/log.sparta
1783.4934130936206,56,1,669.222,11067,107117745,15,1.0,runs--ultima01/single-20240314_135135_909236/try-05/log.sparta
1784.0038219238027,56,1,678.483,3095,392906688,55,1.0,runs--ultima01/single-20240314_152122_909286/try-02/log.sparta
1784.0050790076036,56,1,669.947,11067,107117745,15,1.0,runs--ultima01/single-20240314_152017_909266/try-05/log.sparta
1784.238041103583,56,1,670.045,11067,107117745,15,1.0,runs--ultima01/single-20240314_135138_909251/try-03/log.sparta
1784.3155809386444,56,1,667.803,11067,107117745,15,1.0,runs--ultima01/single-20240314_164428_909311/try-01/log.sparta
1784.3794499692356,56,1,668.242,11067,107117745,15,1.0,runs--ultima01/single-20240314_135132_909221/try-01/log.sparta
1784.5577777129065,56,1,668.878,11067,107117745,15,1.0,runs--ultima01/single-20240314_152017_909266/try-03/log.sparta
1784.9233629415992,56,1,668.835,11067,107117745,15,1.0,runs--ultima01/single-20240314_135135_909236/try-04/log.sparta
1785.448354078362,56,1,668.55,11067,107117745,15,1.0,runs--ultima01/single-20240314_164428_909311/try-06/log.sparta
1785.3674328800637,56,1,678.662,3095,392906688,55,1.0,runs--ultima01/single-20240314_135132_909226/try-06/log.sparta
1785.3896891652573,56,1,668.582,11067,107117745,15,1.0,runs--ultima01/single-20240314_135135_909236/try-02/log.sparta
1785.9188960411166,56,1,678.027,3095,392906688,55,1.0,runs--ultima01/single-20240314_135135_909241/try-06/log.sparta
1786.344631682501,56,1,668.153,11067,107117745,15,1.0,runs--ultima01/single-20240314_152017_909266/try-02/log.sparta
1786.496647716793,56,1,668.431,11067,107117745,15,1.0,runs--ultima01/single-20240314_164428_909311/try-00/log.sparta
1786.538809525323,56,1,667.704,11067,107117745,15,1.0,runs--ultima01/single-20240314_135132_909221/try-00/log.sparta
1786.1741368041373,56,1,667.95,11067,107117745,15,1.0,runs--ultima01/single-20240314_164428_909311/try-07/log.sparta
1786.4975835106345,56,1,677.528,3095,392906688,55,1.0,runs--ultima01/single-20240314_135135_909241/try-02/log.sparta
1787.088285977427,56,1,677.196,3095,392906688,55,1.0,runs--ultima01/single-20240314_135138_909256/try-02/log.sparta
1787.577243382551,56,1,677.558,3095,392906688,55,1.0,runs--ultima01/single-20240314_135132_909226/try-00/log.sparta
1787.0736144986613,56,1,668.73,11067,107117745,15,1.0,runs--ultima01/single-20240314_135132_909221/try-02/log.sparta
1787.951213687042,56,1,677.285,3095,392906688,55,1.0,runs--ultima01/single-20240314_135132_909226/try-05/log.sparta
1787.1422685628368,56,1,668.585,11067,107117745,15,1.0,runs--ultima01/single-20240314_164428_909311/try-04/log.sparta
1787.2396016494465,56,1,676.518,3095,392906688,55,1.0,runs--ultima01/single-20240314_135135_909241/try-01/log.sparta
1787.7274467655723,56,1,678.454,3095,392906688,55,1.0,runs--ultima01/single-20240314_135132_909226/try-04/log.sparta
1787.8958384537295,56,1,667.203,11067,107117745,15,1.0,runs--ultima01/single-20240314_152017_909266/try-07/log.sparta
1788.1586051948304,56,1,667.479,11067,107117745,15,1.0,runs--ultima01/single-20240314_152017_909266/try-01/log.sparta
1788.8450158163944,56,1,675.777,3095,392906688,55,1.0,runs--ultima01/single-20240314_135138_909256/try-04/log.sparta
1788.9698751124213,56,1,666.964,11067,107117745,15,1.0,runs--ultima01/single-20240314_135132_909221/try-04/log.sparta
1789.158819699014,56,1,677.113,3095,392906688,55,1.0,runs--ultima01/single-20240314_135138_909256/try-01/log.sparta
1789.0215527489715,56,1,667.212,11067,107117745,15,1.0,runs--ultima01/single-20240314_135132_909221/try-06/log.sparta
1789.262202821161,56,1,667.308,11067,107117745,15,1.0,runs--ultima01/single-20240314_135135_909236/try-06/log.sparta
1789.1856334817603,56,1,667.822,11067,107117745,15,1.0,runs--ultima01/single-20240314_135132_909221/try-07/log.sparta
1789.1885409580418,56,1,668.493,11067,107117745,15,1.0,runs--ultima01/single-20240314_152017_909266/try-04/log.sparta
1789.5275980584374,56,1,667.449,11067,107117745,15,1.0,runs--ultima01/single-20240314_164428_909311/try-02/log.sparta
1789.8307038847033,56,1,665.057,11067,107117745,15,1.0,runs--ultima01/single-20240314_165005_909326/try-01/log.sparta
1789.8875216284957,56,1,666.911,11067,107117745,15,1.0,runs--ultima01/single-20240314_135135_909236/try-01/log.sparta
1789.9647317762494,56,1,666.734,11067,107117745,15,1.0,runs--ultima01/single-20240314_135132_909221/try-03/log.sparta
1790.2478470848744,56,1,666.92,11067,107117745,15,1.0,runs--ultima01/single-20240314_152017_909266/try-00/log.sparta
1790.3725696442855,56,1,665.829,11067,107117745,15,1.0,runs--ultima01/single-20240314_165005_909326/try-05/log.sparta
1790.8799823388774,56,1,666.26,11067,107117745,15,1.0,runs--ultima01/single-20240314_135138_909251/try-02/log.sparta
1791.2714041664135,56,1,666.395,11067,107117745,15,1.0,runs--ultima01/single-20240314_135138_909251/try-01/log.sparta
1791.4977117987091,56,1,666.354,11067,107117745,15,1.0,runs--ultima01/single-20240314_135138_909251/try-05/log.sparta
1791.9081977866797,56,1,664.462,11067,107117745,15,1.0,runs--ultima01/single-20240314_165005_909326/try-07/log.sparta
1792.0048764919493,56,1,667.96,11067,107117745,15,1.0,runs--ultima01/single-20240314_135138_909251/try-04/log.sparta
1792.458052854103,56,1,667.845,11067,107117745,15,1.0,runs--ultima01/single-20240314_164428_909311/try-05/log.sparta
1792.9769662054055,56,1,677.709,3095,392906688,55,1.0,runs--ultima01/single-20240314_135132_909226/try-01/log.sparta
1793.1780888795583,56,1,664.881,11067,107117745,15,1.0,runs--ultima01/single-20240314_152435_909296/try-05/log.sparta
1793.1823178450754,56,1,675.031,3095,392906688,55,1.0,runs--ultima01/single-20240314_135132_909226/try-02/log.sparta
1793.2788203008538,56,1,675.345,3095,392906688,55,1.0,runs--ultima01/single-20240314_152525_909301/try-04/log.sparta
1793.3801674709302,56,1,664.19,11067,107117745,15,1.0,runs--ultima01/single-20240314_152435_909296/try-03/log.sparta
1793.4921573063586,56,1,674.963,3095,392906688,55,1.0,runs--ultima01/single-20240314_152525_909301/try-07/log.sparta
1793.4930344882505,56,1,675.384,3095,392906688,55,1.0,runs--ultima01/single-20240314_135138_909256/try-05/log.sparta
1793.6686052937853,56,1,665.695,11067,107117745,15,1.0,runs--ultima01/single-20240314_152017_909266/try-06/log.sparta
1794.7610553276,56,1,664.504,11067,107117745,15,1.0,runs--ultima01/single-20240314_165005_909326/try-02/log.sparta
1794.7360610386268,56,1,664.315,11067,107117745,15,1.0,runs--ultima01/single-20240314_152103_909281/try-07/log.sparta
1794.7702171768894,56,1,666.777,11067,107117745,15,1.0,runs--ultima01/single-20240314_135138_909251/try-06/log.sparta
1794.8909747321954,56,1,664.171,11067,107117745,15,1.0,runs--ultima01/single-20240314_152103_909281/try-04/log.sparta
1795.1662176513,56,1,674.235,3095,392906688,55,1.0,runs--ultima01/single-20240314_135132_909226/try-03/log.sparta
1795.73990304704,56,1,662.974,11067,107117745,15,1.0,runs--ultima01/single-20240314_152435_909296/try-02/log.sparta
1795.943169573954,56,1,666.306,11067,107117745,15,1.0,runs--ultima01/single-20240314_135138_909251/try-07/log.sparta
1795.2294971788315,56,1,664.471,11067,107117745,15,1.0,runs--ultima01/single-20240314_165005_909326/try-00/log.sparta
1795.4026611473364,56,1,673.89,3095,392906688,55,1.0,runs--ultima01/single-20240314_135138_909256/try-00/log.sparta
